,0
2010-09-17,0.0006206819059308977
2010-09-20,0.0006206080388480029
2010-09-21,0.0007812600126446689
2010-09-22,0.00027638465317747496
2010-09-23,4.704884061945691e-05
2010-09-24,0.0008046454002383907
2010-09-27,0.0002766775733880067
2010-09-28,0.0013321402682244798
2010-09-29,0.0007803407637190229
2010-09-30,0.0008027665161007835
2010-10-01,0.0009677179941831593
2010-10-04,0.0005975000061284597
2010-10-05,0.001101199812117093
2010-10-06,0.0011680970419387648
2010-10-07,0.0008927679185253279
2010-10-08,0.0007783070036719852
2010-10-11,0.0005962158618515456
2010-10-12,0.0006869565213527551
2010-10-13,0.0009588210290212285
2010-10-14,0.0007089221780267607
2010-10-15,0.00025663319909807747
2010-10-18,0.000482805076586601
2010-10-19,0.0003246387861393085
2010-10-20,0.0007769599469300559
2010-10-21,0.0004152500052116981
2010-10-22,0.0007314729974443601
2010-10-25,0.0010018262249962273
2010-10-26,0.0006768891778092812
2010-10-27,0.0006207690021757806
2010-10-28,0.0006542958918283048
2010-10-29,0.0006206898346672318
2010-11-01,0.0007370584619559306
2010-11-02,0.0004605634709782258
2010-11-03,0.0008212653507673195
2010-11-04,0.0014283716912633082
2010-11-05,0.0009106127581861578
2010-11-08,0.0005869203392079303
2010-11-09,0.0006647693429302493
2010-11-10,0.00020942983115679326
2010-11-11,0.0005761282036256254
2010-11-12,0.00020948274946164247
2010-11-15,0.000287132973828097
2010-11-16,-0.0010446763545035598
2010-11-17,0.00030347526358842636
2010-11-18,0.0008572248868181642
2010-11-19,0.0002867714461474158
2010-11-22,0.00014573615039426002
2010-11-23,-0.0002837640253443574
2010-11-24,0.0004169685271422363
2010-11-26,0.0007568408254907677
2010-11-29,-0.00028415969583373
2010-11-30,-8.158452776640956e-05
2010-12-01,0.005622496581263459
2010-12-02,0.0009568151870493757
2010-12-03,0.0008411476094241088
2010-12-06,0.0005889802712928383
2010-12-07,0.0008793697157007951
2010-12-08,0.00037739844520845445
2010-12-09,0.0005937717513395668
2010-12-10,0.0004572239440239212
2010-12-13,0.0005255150477998516
2010-12-14,0.00042330171945748063
2010-12-15,0.0004461188891453638
2010-12-16,0.0003894330432048232
2010-12-17,0.0005031042333136782
2010-12-20,0.0007074684802776954
2010-12-21,0.00040111184144464573
2010-12-22,0.0007411506749166463
2010-12-23,0.000570963616093989
2010-12-27,0.0006499953861933694
2010-12-28,0.0005409157559013167
2010-12-29,0.0006166614758553735
2010-12-30,0.0006051738805024076
2010-12-31,0.0005710873902036173
2011-01-03,0.0009442279841522794
2011-01-04,0.0007848071067781959
2011-01-05,0.0005928565978217115
2011-01-06,0.0006489348685860818
2011-01-07,0.0005140601927720034
2011-01-10,0.000536521180622751
2011-01-11,0.0006373620512913902
2011-01-12,0.0006371537084992607
2011-01-13,0.0006257723238631829
2011-01-14,0.0005140027093806232
2011-01-18,0.0006255610767096353
2011-01-19,0.0005585568003720898
2011-01-20,0.00044724597183787296
2011-01-21,0.000580844198992736
2011-01-24,0.0006141126880869763
2011-01-25,0.0006028639171289374
2011-01-26,0.0005916546239170817
2011-01-27,0.0006912392248485943
2011-01-28,0.0005360683692077206
2011-01-31,0.000536074199003922
2011-02-01,0.0006716522501672983
2011-02-02,0.0005584621283554192
2011-02-03,0.0005916871694895409
2011-02-04,0.0007133967536578911
2011-02-07,0.0007240011587781314
2011-02-08,0.0006462855394246958
2011-02-09,0.00041469638791769015
2011-02-10,0.00039276448691416554
2011-02-11,0.0005250769135780597
2011-02-14,0.0005471190503707479
2011-02-15,0.0005471077014636005
2011-02-16,0.0005800726308047288
2011-02-17,0.0006019626231432706
2011-02-18,0.000645716680287789
2011-02-22,0.0005907215042597613
2011-02-23,0.0002623966836288183
2011-02-24,0.0003171210091388321
2011-02-25,0.0006130039343155147
2011-02-28,0.0007222942229412332
2011-03-01,0.004471796902419722
2011-03-02,0.00030468975416741984
2011-03-03,0.0003938953294018166
2011-03-04,0.0003158484711742737
2011-03-07,0.0002824616501768684
2011-03-08,0.00029362840011359914
2011-03-09,0.0002602688885711135
2011-03-10,0.00013788572989437142
2011-03-11,0.00017125668420669982
2011-03-14,0.0002826794230761376
2011-03-15,-0.0002520269370183126
2011-03-16,0.00040575441727752626
2011-03-17,0.00039449265398272537
2011-03-18,0.0005728883094273662
2011-03-21,0.0005055226365073828
2011-03-22,0.0003273156585494874
2011-03-23,0.00019397837663359674
2011-03-24,0.0004052000923555621
2011-03-25,0.00042731523362871116
2011-03-28,0.0003717029815455408
2011-03-29,0.00026079183622074176
2011-03-30,0.00038278037894734496
2011-03-31,0.00036056520160054895
2011-04-01,0.00043015605132601387
2011-04-04,0.0005277470193427725
2011-04-05,0.0004051216335498875
2011-04-06,0.00048273102826934533
2011-04-07,0.00042703026273849254
2011-04-08,0.0003715193184123944
2011-04-11,0.00033827625019799967
2011-04-12,0.00020553986088600595
2011-04-13,0.00034940085397550114
2011-04-14,0.0002830378979479242
2011-04-15,0.00037152064285317365
2011-04-18,0.00021680087589714958
2011-04-19,0.00037154282605000866
2011-04-20,0.0004929733797376379
2011-04-21,0.0003934268161829291
2011-04-25,0.00039335035092324944
2011-04-26,0.00038226490937098845
2011-04-27,0.00034920409791783236
2011-04-28,0.0003711782770101646
2011-04-29,0.0004700170145206517
2011-05-02,0.000450834451875215
2011-05-03,0.0003161957311261787
2011-05-04,0.0003492845969050862
2011-05-05,0.0002941798051780964
2011-05-06,0.00039334752063813205
2011-05-09,0.00038226498130700115
2011-05-10,0.0004151997575956301
2011-05-11,0.0003381734198317776
2011-05-12,0.0002832615537982086
2011-05-13,0.0003601547084683965
2011-05-16,0.000349153942035052
2011-05-17,0.0002285054161912381
2011-05-18,0.0002833826731292177
2011-05-19,0.00031631616327487677
2011-05-20,0.00029440751294962375
2011-05-23,0.00017387957864634096
2011-05-24,0.00026160045013723376
2011-05-25,0.0001958520648031037
2011-05-26,0.00023974427985429259
2011-05-27,0.0003494754149029333
2011-05-31,0.00038234993383690075
2011-06-01,0.002700192160791648
2011-06-02,-0.00012292531156476993
2011-06-03,-0.00021206867110412642
2011-06-06,-4.5074484170015694e-05
2011-06-07,-0.0001677220382279021
2011-06-08,-0.00045064174415443414
2011-06-09,-0.0003435102345292762
2011-06-10,-0.00014961852309747226
2011-06-13,-0.0004304314944163501
2011-06-14,1.5180426868877106e-06
2011-06-15,-0.00034450974292499215
2011-06-16,-0.0007995857915543692
2011-06-17,-0.00015039997560550855
2011-06-20,-0.0011393339396795765
2011-06-21,0.0003284935381204779
2011-06-22,0.00043688122177298894
2011-06-23,-0.0003460287166074938
2011-06-24,1.5792589878271812e-05
2011-06-27,-0.00041360712241989006
2011-06-28,0.0002803516793141725
2011-06-29,0.0006543513019585667
2011-06-30,0.0010217429154439905
2011-07-01,0.00039622361170854603
2011-07-05,0.0005884463877234847
2011-07-06,4.497254064728118e-05
2011-07-07,0.0006520635107760686
2011-07-08,2.31832731389936e-05
2011-07-11,-0.0007337973179605273
2011-07-12,-0.00019355266534459847
2011-07-13,0.00039215120699642725
2011-07-14,8.824327492984452e-05
2011-07-15,0.00026146329724285877
2011-07-18,-0.00021480209675117656
2011-07-19,1.5705137448307482e-06
2011-07-20,0.0005211664367101854
2011-07-21,0.0004985335075462505
2011-07-22,0.00038974826627469206
2011-07-25,6.609200325047304e-05
2011-07-26,0.00015219542551014875
2011-07-27,-0.00040739833662317704
2011-07-28,-0.0001709039963010417
2011-07-29,-0.00034347431972914233
2011-08-01,7.298125610977202e-05
2011-08-02,-0.0011667078851792523
2011-08-03,-0.0015167741081064667
2011-08-04,-0.003162504095562735
2011-08-05,-0.004301544048740613
2011-08-08,-0.009052673302604286
2011-08-09,-0.008003051306311182
2011-08-10,-0.0010118612072512745
2011-08-11,-0.0027239743955822515
2011-08-12,0.0063920248233722
2011-08-15,0.005315854754665228
2011-08-16,-6.931426950884667e-05
2011-08-17,0.002595491936106198
2011-08-18,-0.003123423394945757
2011-08-19,-0.002215055209754624
2011-08-22,-0.0005938691645420713
2011-08-23,-0.003801919608600657
2011-08-24,-0.0010103323640714423
2011-08-25,0.001990494091572481
2011-08-26,-0.0010669846534017147
2011-08-29,0.002515643411617363
2011-08-30,0.0020351543279979456
2011-08-31,0.004880294234052007
2011-09-01,0.0019470595790362921
2011-09-02,-0.00030815495556768546
2011-09-06,-0.003837960883634639
2011-09-07,0.0022535695703074232
2011-09-08,0.0010834341523289215
2011-09-09,-0.0007737883550990032
2011-09-12,-0.004436386981740537
2011-09-13,0.0009158969928739769
2011-09-14,0.0019691535877512933
2011-09-15,0.0017295581397174242
2011-09-16,0.0016667912490242465
2011-09-19,-0.001064268011699565
2011-09-20,0.001317306830279641
2011-09-21,-0.00031019172669977113
2011-09-22,-0.00420335963175722
2011-09-23,-0.002366956609240911
2011-09-26,-0.0009662242166439405
2011-09-27,0.0009799756774138135
2011-09-28,-0.002441404747496989
2011-09-29,-0.002455551817294177
2011-09-30,-0.00455591587094617
2011-10-03,-0.003233547525802627
2011-10-04,-0.009425416568235923
2011-10-05,0.0014562030526772407
2011-10-06,0.006850819363851013
2011-10-07,0.0036411412363088758
2011-10-10,0.0005771759617356764
2011-10-11,0.004344544007145235
2011-10-12,0.0062995948985098416
2011-10-13,0.0019391424161685489
2011-10-14,0.003416714003213528
2011-10-17,0.0016274522361585664
2011-10-18,0.0005063485462861728
2011-10-19,0.0045019563425650055
2011-10-20,0.0012028370267578303
2011-10-21,0.004340790276124329
2011-10-24,0.0030382507792823255
2011-10-25,0.002678304997978387
2011-10-26,0.0014107937462308762
2011-10-27,0.005392910799021822
2011-10-28,0.0004941817156163264
2011-10-31,-0.0015895335562514656
2011-11-01,-0.004824775906193346
2011-11-02,0.0018266897244401115
2011-11-03,0.0019125295442137258
2011-11-04,0.0003568841271879286
2011-11-07,-0.00018980795059031497
2011-11-08,0.00031142663117322833
2011-11-09,-0.0036551875092898367
2011-11-10,0.0005881179749469556
2011-11-11,0.0003580689711846219
2011-11-14,-0.000652781344916753
2011-11-15,-0.0010688942684565772
2011-11-16,-0.00019537756037246723
2011-11-17,-0.0010739600919605907
2011-11-18,-0.0009387399057378953
2011-11-21,-0.0027545815649618888
2011-11-22,-0.0014645699109875343
2011-11-23,-0.00194086430417717
2011-11-25,0.0009753563879113525
2011-11-28,0.0013983319583477094
2011-11-29,0.0005021917582213042
2011-11-30,0.0033677859787619724
2011-12-01,0.005893116204114701
2011-12-02,0.0026057560341046226
2011-12-05,0.0027331780421346874
2011-12-06,0.0009623599898731516
2011-12-07,0.0009151786340630963
2011-12-08,0.0003609966315518687
2011-12-09,0.0001766196526067354
2011-12-12,-0.0002383687050944161
2011-12-13,0.0009152139376342738
2011-12-14,-0.0005608454576301325
2011-12-15,0.0007770334366687948
2011-12-16,0.0006381130388590783
2011-12-19,0.0007300635865665761
2011-12-20,0.001374373295015996
2011-12-21,0.0011420317370307576
2011-12-22,0.0012321016304757126
2011-12-23,0.001001350016164082
2011-12-27,0.0007838051958710679
2011-12-28,0.001003638507788951
2011-12-29,0.001231652187785981
2011-12-30,0.0006351454737760776
2012-01-03,0.002919665105079794
2012-01-04,0.0013142266918846346
2012-01-05,0.00031483196791270984
2012-01-06,0.0006320847458547441
2012-01-09,0.0004507272830771569
2012-01-10,0.0013106970044576283
2012-01-11,-1.2289641805329765e-06
2012-01-12,0.0002245687008299857
2012-01-13,-0.0007696235250713723
2012-01-17,0.0013116978682421454
2012-01-18,0.0005862411368300346
2012-01-19,0.0014441712475525836
2012-01-20,0.0004051346380116172
2012-01-23,0.001372219405966879
2012-01-24,0.0007517862162913502
2012-01-25,0.001265369192825716
2012-01-26,0.0016808798545460135
2012-01-27,0.00046191283243346426
2012-01-30,-0.00030564490852835746
2012-01-31,0.0006870355736185996
2012-02-01,0.0010045792730988268
2012-02-02,0.00046208189599838967
2012-02-03,0.0010705579838519164
2012-02-06,0.0006642702548207424
2012-02-07,0.0005742126885144305
2012-02-08,0.0007760801338048129
2012-02-09,0.0005066949103094132
2012-02-10,-0.0003666625960817571
2012-02-13,0.0008888270383282659
2012-02-14,0.00035011297103482164
2012-02-15,0.0003950191458494956
2012-02-16,8.13991027932559e-05
2012-02-17,0.00113537745547454
2012-02-21,0.0008649500929356346
2012-02-22,0.0006631842638993302
2012-02-23,0.001019839415126178
2012-02-24,0.0010629194520008767
2012-02-27,0.0006394832551934737
2012-02-28,0.0008610816205467664
2012-02-29,0.0007274531391789907
2012-03-01,0.004581338876232799
2012-03-02,0.00020317197475971938
2012-03-05,-0.00042276596096024743
2012-03-06,-0.001522060992172669
2012-03-07,0.0006539713420812276
2012-03-08,0.0006758624061711238
2012-03-09,0.0006077588429591607
2012-03-12,0.000315515776607489
2012-03-13,0.0005174367026188342
2012-03-14,0.00046705843237315747
2012-03-15,-0.0001098582224988709
2012-03-16,0.0002651583445654193
2012-03-19,0.00036614992726469175
2012-03-20,0.00019797692517675713
2012-03-21,0.0004222680026353398
2012-03-22,-6.512299473870886e-05
2012-03-23,2.4288969745045463e-05
2012-03-26,0.0006073956191614549
2012-03-27,0.00040530144978889737
2012-03-28,0.0002708963462068059
2012-03-29,-0.00010958677140038287
2012-03-30,0.0004950963045848855
2012-04-02,0.00038978976754577843
2012-04-03,0.0004510954115866106
2012-04-04,-4.3921926065726424e-05
2012-04-05,8.962000235257506e-07
2012-04-09,-0.0004273458570175359
2012-04-10,-0.00013520255653787228
2012-04-11,0.00011310762064975499
2012-04-12,0.0009047812765248242
2012-04-13,0.0003164816727094788
2012-04-16,0.00038415812006586947
2012-04-17,0.0008350098897031977
2012-04-18,0.0003387898903781661
2012-04-19,0.00042872812043848185
2012-04-20,0.00031625096076570713
2012-04-23,0.0003387172448454656
2012-04-24,0.0005408018607599985
2012-04-25,0.0010115222283917369
2012-04-26,0.00027120875491548624
2012-04-27,0.0008527289496467194
2012-04-30,0.0006505324172376703
2012-05-01,0.0011416575909826143
2012-05-02,9.228972012276238e-05
2012-05-03,0.0004945157850864135
2012-05-04,0.00036033289899473075
2012-05-07,0.0003156679685818453
2012-05-08,0.0001595142877965916
2012-05-09,-6.359303728165067e-05
2012-05-10,0.0005838673654452453
2012-05-11,0.00011500304074107959
2012-05-14,-0.00021972732227337755
2012-05-15,-0.00017567351749381288
2012-05-16,-0.0006909334537880119
2012-05-17,-0.001434711301379954
2012-05-18,-0.001191280133193473
2012-05-21,-0.0013653111274652963
2012-05-22,0.001667251555877547
2012-05-23,-0.0013637185114947492
2012-05-24,0.0005139890183627482
2012-05-25,0.0003301785119216305
2012-05-29,0.001255749313739507
2012-05-30,-0.0005849283754759682
2012-05-31,-0.0004662768773298076
2012-06-01,-0.0002485506568378204
2012-06-04,-0.0010806122506408222
2012-06-05,-0.001026641106090631
2012-06-06,0.003634457952282677
2012-06-07,0.00326837173911243
2012-06-08,0.000293893407566026
2012-06-11,0.0012148453908822354
2012-06-12,-0.00030451065568737334
2012-06-13,0.0008050758039128691
2012-06-14,0.0007991828632198938
2012-06-15,0.0012578864507877263
2012-06-18,0.0008890790658637737
2012-06-19,0.0020395412888736253
2012-06-20,0.0013183188151670855
2012-06-21,0.0005718807105461465
2012-06-22,0.00025673525780178785
2012-06-25,0.0001892631745761264
2012-06-26,0.0004820268587713006
2012-06-27,0.000887194058852625
2012-06-28,0.0005267655890981437
2012-06-29,0.0013125140280312309
2012-07-02,0.0008881820743846802
2012-07-03,0.0009083848985735887
2012-07-05,0.0005934797150501936
2012-07-06,0.0004813390193234568
2012-07-09,0.00041418355485633995
2012-07-10,0.0007051921710161668
2012-07-11,0.0005259811689797278
2012-07-12,0.00014619320630138155
2012-07-13,0.0005484898934804416
2012-07-16,0.0005037399521896635
2012-07-17,0.000637661832435743
2012-07-18,0.0007266271781869449
2012-07-19,0.0009266096179163519
2012-07-20,0.0004587678198590961
2012-07-23,-0.0001410167989834843
2012-07-24,0.00039231498435765566
2012-07-25,0.0002811406507989833
2012-07-26,0.0008152685473807875
2012-07-27,0.0008145541529218647
2012-07-30,0.0010134523449714106
2012-07-31,0.000812803296580844
2012-08-01,0.0007281117885864496
2012-08-02,0.00037007849341685883
2012-08-03,0.0009024686688436923
2012-08-06,0.0008350300499195829
2012-08-07,0.0007679544379823877
2012-08-08,0.00034815026766965573
2012-08-09,0.0003261620923613595
2012-08-10,0.00010558451610820363
2012-08-13,0.0004808878043118803
2012-08-14,0.00039260446164313123
2012-08-15,8.371661289663379e-05
2012-08-16,0.00028235651715013965
2012-08-17,0.0005254353546464419
2012-08-20,0.0005847478804417161
2012-08-21,0.0006503733880283136
2012-08-22,0.00045901478478893587
2012-08-23,0.0005250626517265822
2012-08-24,0.00037106761581973124
2012-08-27,0.0006350263687597835
2012-08-28,0.0005029905433013848
2012-08-29,0.0005188065204315695
2012-08-30,0.000475232857106489
2012-08-31,0.0005468684580876015
2012-09-01,0.00414283014752459
2012-09-04,0.0005564465048661926
2012-09-05,0.0004636251105802902
2012-09-06,0.0006698824121442737
2012-09-07,0.0007798642153560298
2012-09-10,0.0005692263731504887
2012-09-11,0.0006460637941825276
2012-09-12,0.0007115192468369891
2012-09-13,0.0005571941442017447
2012-09-14,0.0008965467443080577
2012-09-17,0.0004689649675255758
2012-09-18,0.0004143826729725575
2012-09-19,0.00040351064954236016
2012-09-20,0.00022915833902170668
2012-09-21,0.000338225014922644
2012-09-24,0.00019651164275025224
2012-09-25,0.00017463444065901612
2012-09-26,-0.00027341095440458485
2012-09-27,0.0006455511536906933
2012-09-28,0.00040424967415897406
2012-10-01,0.0005703938117254115
2012-10-02,0.0005470626246943944
2012-10-03,0.00037133663002708595
2012-10-04,0.0005578604258853481
2012-10-05,0.0005904989983553932
2012-10-08,0.00045893515418637953
2012-10-09,0.0003824087434334267
2012-10-10,0.00022949538631045208
2012-10-11,0.0006121636214038162
2012-10-12,0.000448048462574846
2012-10-15,0.0005680329848614107
2012-10-16,0.0005786756112007296
2012-10-17,0.0006980468485471292
2012-10-18,0.0005019650686681754
2012-10-19,0.0003392203744136957
2012-10-22,0.0004910933487822788
2012-10-23,3.6025896961833226e-05
2012-10-24,0.0003828389790148101
2012-10-25,0.0005239408986776883
2012-10-26,0.00017699800333348392
2012-10-31,0.00036132855025661215
2012-11-01,0.0004294186835793745
2012-11-02,0.00050291762614596
2012-11-05,0.00047015170694786335
2012-11-06,0.0005898093407030736
2012-11-07,0.00018749383591010194
2012-11-08,0.0003070493008383579
2012-11-09,0.00013308548233670336
2012-11-12,0.0004051533294306964
2012-11-13,0.00016571056565561904
2012-11-14,0.0001982912154401273
2012-11-15,-0.0004591203363070173
2012-11-16,-4.2268997926364626e-05
2012-11-19,0.000734047590237985
2012-11-20,0.0006895000957936048
2012-11-21,0.0005798717750535864
2012-11-23,0.00047079216686851666
2012-11-26,0.0005794641514633714
2012-11-27,0.0005791821983913703
2012-11-28,0.00045966688320597804
2012-11-29,0.0006871085716126935
2012-11-30,0.0005999744298463838
2012-12-01,0.0035859929950301517
2012-12-03,0.000614715187722048
2012-12-04,0.0005479020504564058
2012-12-05,0.0007667329856175797
2012-12-06,0.0005690866325698263
2012-12-07,0.0006888278701426831
2012-12-10,0.0004813369835390269
2012-12-11,0.0005791687041998284
2012-12-12,0.000578889829693896
2012-12-13,0.0004701613436464136
2012-12-14,0.00034008763884596505
2012-12-17,0.00040517437858911265
2012-12-18,0.0004918709542078847
2012-12-19,0.00048097586867279496
2012-12-20,0.0005025473421504945
2012-12-21,0.000264809217850992
2012-12-24,0.0004593675100905692
2012-12-26,0.00041911326567878326
2012-12-27,0.00042709592107614824
2012-12-28,0.00036203343212370953
2012-12-31,0.0003837902994505704
2013-01-02,0.0008175540657684444
2013-01-03,0.0006432656522032953
2013-01-04,0.0004916887051129581
2013-01-07,0.00048083378447927316
2013-01-08,0.0005130993439577125
2013-01-09,0.0004699376396419819
2013-01-10,0.0005236683462139791
2013-01-11,0.0005020482101045776
2013-01-14,0.0004804942488676467
2013-01-15,0.00033033800870496677
2013-01-16,0.000330406853974452
2013-01-17,0.0005663721063802196
2013-01-18,0.0004697577015697618
2013-01-22,0.0005125206596963139
2013-01-23,0.0005017189278599954
2013-01-24,0.0005229832261914868
2013-01-25,0.0005121812894546274
2013-01-28,0.0004268283340265189
2013-01-29,0.00023516127917866392
2013-01-30,0.00023516769515419256
2013-01-31,5.3912894160568214e-05
2013-02-01,0.00039818953093329057
2013-02-04,0.0003308622017206275
2013-02-05,0.0001806463663061031
2013-02-06,0.00035248209590643675
2013-02-07,0.00028808663510759835
2013-02-08,0.00035262275376424235
2013-02-11,0.00046015239746011183
2013-02-12,0.0004171791591118801
2013-02-13,0.000556744158827227
2013-02-14,0.00046005428379558566
2013-02-15,0.00046003472705336
2013-02-19,0.0005242373857865523
2013-02-20,0.000470640840049219
2013-02-21,0.0002996720037098388
2013-02-22,0.000449333292122267
2013-02-25,0.0005454375998015237
2013-02-26,0.0003212743166185472
2013-02-27,0.0005026742893796676
2013-02-28,0.0005878314049490019
2013-03-01,0.003610908467679197
2013-03-04,0.0004185512493104504
2013-03-05,0.0005158653706638372
2013-03-06,0.00042912599940003737
2013-03-07,0.00041823744254809725
2013-03-08,0.00038580398204146604
2013-03-11,0.0003857787704879545
2013-03-12,0.0003965260942422333
2013-03-13,0.0003641918860568527
2013-03-14,0.0004072286780110179
2013-03-15,0.00043942508114458434
2013-03-18,0.00024598723738766815
2013-03-19,0.0004071618388947762
2013-03-20,0.00032123513429005435
2013-03-21,0.00036419341187721166
2013-03-22,0.0003534683275705497
2013-03-25,0.0003963609799004786
2013-03-26,0.0002677680427594087
2013-03-27,0.00039637392989355646
2013-03-28,0.0002678663408441917
2013-04-01,0.0004733468564652732
2013-04-02,0.0004288788698820767
2013-04-03,0.0003965664828040616
2013-04-04,0.0003214001762670282
2013-04-05,0.0002034100186134591
2013-04-08,0.00041810790614382753
2013-04-09,0.0004287597703978019
2013-04-10,0.0005572524071224549
2013-04-11,0.0005568290829414124
2013-04-12,0.0003962132726180734
2013-04-15,0.00026811041589125395
2013-04-16,0.0002895012809445152
2013-04-17,0.0002788748653419493
2013-04-18,0.00033227876845232096
2013-04-19,0.0003643105121464707
2013-04-22,0.00046027257377723174
2013-04-23,0.0005027205145600178
2013-04-24,0.000491825475584573
2013-04-25,0.0005659543941181067
2013-04-26,0.0004488532655444466
2013-04-29,0.0005228768911655912
2013-04-30,0.0005648732031806603
2013-05-01,0.0005447136291498733
2013-05-02,0.0006075404913372662
2013-05-03,0.0005434885520143595
2013-05-06,0.00035307532539863296
2013-05-07,0.0004902710712950675
2013-05-08,0.000416270294448573
2013-05-09,0.0003214259259656238
2013-05-10,0.00017407360910692837
2013-05-13,0.0001635235254267009
2013-05-14,0.0001213291675143946
2013-05-15,0.00023729137273598155
2013-05-16,0.0003428622884114052
2013-05-17,0.0003639808175104342
2013-05-20,0.0003956127313091695
2013-05-21,0.00034289335456794134
2013-05-22,0.0003639775825379221
2013-05-23,-0.00012024450749925641
2013-05-24,0.0002059564486023291
2013-05-28,0.0003115342255715081
2013-05-29,-0.0002583443266107599
2013-05-30,0.00026937689293848877
2013-05-31,0.00015294732755233298
2013-06-01,0.0029422198345867567
2013-06-03,-5.135843389347805e-06
2013-06-04,0.0002030051222676743
2013-06-05,-0.00035808111440838175
2013-06-06,-0.00017397279050057612
2013-06-07,0.001005255412966255
2013-06-10,0.0004082406997010235
2013-06-11,-0.0011892693894116624
2013-06-12,0.0006090765584843005
2013-06-13,-0.00027588250810395287
2013-06-14,0.0011315378788465669
2013-06-17,0.0009120937329669676
2013-06-18,0.0004344354675958062
2013-06-19,0.00039112962609166857
2013-06-20,-0.004256598420770419
2013-06-21,-0.0003115007634635347
2013-06-24,-0.0034466005636083485
2013-06-25,0.00017161246202257452
2013-06-26,0.0017386487101851422
2013-06-27,0.002220453670906286
2013-06-28,0.0008840021990963454
2013-07-01,0.0007917481581352082
2013-07-02,0.0007231090734443057
2013-07-03,4.2763925984345974e-05
2013-07-05,-6.886496066837999e-05
2013-07-08,-0.00011986687625475945
2013-07-09,0.0011788700988564216
2013-07-10,0.0007881794490305349
2013-07-11,0.0018180212772311855
2013-07-12,0.0010246415149657295
2013-07-15,0.0007834692153902978
2013-07-16,0.0010866977162662383
2013-07-17,0.000867936163605032
2013-07-18,0.0008065220651007898
2013-07-19,0.000590845486771352
2013-07-22,0.0005476965836463954
2013-07-23,0.0004940374659949676
2013-07-24,-0.00023104813257313062
2013-07-25,-0.0008764108043948227
2013-07-26,6.800479253299407e-05
2013-07-29,0.0003701123490722491
2013-07-30,0.00043488217262743767
2013-07-31,3.4719762873614e-06
2013-08-01,0.0003319768767329201
2013-08-02,1.6447407820141535e-06
2013-08-05,0.00026199623421563345
2013-08-06,0.0001317470646293728
2013-08-07,6.653214399787721e-05
2013-08-08,0.00043608668025596486
2013-08-09,0.0004795278089648747
2013-08-12,0.0003491353497715455
2013-08-13,0.00030574649607362225
2013-08-14,0.00030579855380108434
2013-08-15,-0.0001935010520297542
2013-08-16,0.00019719993781075473
2013-08-19,-4.207306356007745e-05
2013-08-20,1.1599714813126383e-06
2013-08-21,8.813301800603135e-05
2013-08-22,0.00015349835264633072
2013-08-23,0.0005463756448056412
2013-08-26,0.0006116112596887824
2013-08-27,0.000437035677424813
2013-08-28,0.00030638666947369053
2013-08-29,0.0005676644512111473
2013-08-30,0.0004804497191339685
2013-09-01,0.003418261732547334
2013-09-03,0.000707487858477851
2013-09-04,0.00020108797303164394
2013-09-05,-1.8083034862059755e-05
2013-09-06,0.0004424553364228423
2013-09-09,0.0005143633167739026
2013-09-10,0.0005080535172592437
2013-09-11,0.0005032167615075522
2013-09-12,0.0005686933567066177
2013-09-13,0.0005075286031719362
2013-09-16,0.0007754827146946308
2013-09-17,0.00045901096232325855
2013-09-18,0.0005459284923110541
2013-09-19,0.001045004644383285
2013-09-20,0.0004260330034566717
2013-09-23,0.00032883691469254295
2013-09-24,0.0003397064975312336
2013-09-25,0.00031816961959219014
2013-09-26,0.0003398419391260621
2013-09-27,0.00029669600163506615
2013-09-30,-8.678123833250062e-05
2013-10-01,0.0004933573066685515
2013-10-02,0.0005135412513770365
2013-10-03,0.0006002236534512484
2013-10-04,0.0005240447847620899
2013-10-07,0.0004806198254128091
2013-10-08,0.00043731848564854126
2013-10-09,0.00038330156691190886
2013-10-10,0.00055618840564442
2013-10-11,0.0005236048936045901
2013-10-14,0.0004588103171294655
2013-10-15,0.0005556993274151711
2013-10-16,0.0005769874641741168
2013-10-17,0.0007163042939755115
2013-10-18,0.0007476481017196779
2013-10-21,0.0005970839549669371
2013-10-22,0.0005540642927022166
2013-10-23,0.00045794177213065446
2013-10-24,0.0004898679855454002
2013-10-25,0.00042596251230841986
2013-10-28,0.0004791490538587073
2013-10-29,0.0004472234873036385
2013-10-30,0.000510921235769235
2013-10-31,0.0003411118272551583
2013-11-01,0.00039657165684992
2013-11-04,0.0004261650560946073
2013-11-05,0.0002664662123619266
2013-11-06,0.00041563862102456106
2013-11-07,0.00045825999526494243
2013-11-08,0.0001177655208794981
2013-11-11,0.0004478140540178366
2013-11-12,0.0002561624115047234
2013-11-13,0.0002455361330326866
2013-11-14,0.0005759607752102713
2013-11-15,0.0005118280737095304
2013-11-18,0.0006073999836002653
2013-11-19,0.0004584257952870985
2013-11-20,0.0004371923700827729
2013-11-21,0.00032059577420073815
2013-11-22,0.0004902869575771351
2013-11-25,0.0005325821810928666
2013-11-26,0.0005006830966129971
2013-11-27,0.00045831515328798034
2013-11-29,0.0004160503701648999
2013-12-01,0.003531486808821205
2013-12-02,0.00041357551054899133
2013-12-03,0.0003794519373083727
2013-12-04,0.00029366074065628744
2013-12-05,0.00035808354009359
2013-12-06,0.00042247260137928677
2013-12-09,0.0004546012457595783
2013-12-10,0.0004759429943050897
